created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,latitude,longitude,elevation,status
"2025-07-12T19:00:00+02:00,68,7,7,2302,4,0,0,31.700000000000006,45.614185,11.486551,2,""[12-07-2025 19:00:00] GPS OK, uSD OK, """
"2025-07-12T19:30:00+02:00,69,7,7,2302,4,0,0,30.900000000000006,45.614246,11.48656,2,""[12-07-2025 19:30:00] GPS OK, uSD OK, """
"2025-07-12T20:00:00+02:00,70,6,6,2302,3,0,0,29.600000000000005,45.613914,11.486036,2,""[12-07-2025 20:00:00] GPS OK, uSD OK, """
"2025-07-12T20:30:00+02:00,71,5,5,2303,3,0,0,28.249999999999996,45.614212,11.486973,2,""[12-07-2025 20:30:00] GPS OK, uSD OK, """
"2025-07-12T21:00:00+02:00,72,4,5,2303,2,0,0,26.750000000000007,45.614269,11.486635,2,""[12-07-2025 21:00:00] GPS OK, uSD OK, """
"2025-07-12T21:30:00+02:00,73,4,4,2303,2,0,0,25.650000000000006,45.614182,11.487043,2,""[12-07-2025 21:30:00] GPS OK, uSD OK, """
"2025-07-12T22:00:00+02:00,74,4,4,2303,2,0,0,24.8,45.613823,11.486988,2,""[12-07-2025 22:00:00] GPS OK, uSD OK, """
"2025-07-12T22:30:00+02:00,75,3,3,2303,2,0,0,24.099999999999998,45.613914,11.487198,2,""[12-07-2025 22:30:00] GPS OK, uSD OK, """
"2025-07-12T23:00:00+02:00,76,3,3,2303,1,0,0,23.599999999999998,45.614063,11.48722,2,""[12-07-2025 23:00:00] GPS OK, uSD OK, """
"2025-07-12T23:30:00+02:00,77,3,3,2303,1,0,0,23.299999999999997,45.61433,11.487465,2,""[12-07-2025 23:30:00] GPS OK, uSD OK, """
"2025-07-13T00:00:00+02:00,78,3,3,2303,1,0,0,23.099999999999998,45.614281,11.487585,2,""[13-07-2025 00:00:00] GPS OK, uSD OK, """
"2025-07-13T00:30:00+02:00,79,3,3,2303,1,0,0,22.950000000000003,45.614334,11.487528,2,""[13-07-2025 00:30:00] GPS OK, uSD OK, """
"2025-07-13T01:00:00+02:00,80,3,3,2303,1,0,0,22.750000000000004,45.613644,11.487701,2,""[13-07-2025 01:00:00] GPS OK, uSD OK, """
"2025-07-13T01:30:00+02:00,81,3,3,2303,1,0,0,22.35,45.613373,11.488205,2,""[13-07-2025 01:30:00] GPS OK, uSD OK, """
"2025-07-13T02:00:00+02:00,82,3,3,2304,1,0,0,22.150000000000002,45.613209,11.487808,2,""[13-07-2025 02:00:00] GPS OK, uSD OK, """
"2025-07-13T02:30:00+02:00,83,3,2,2304,1,0,0,21.699999999999996,45.613831,11.487088,2,""[13-07-2025 02:30:00] GPS OK, uSD OK, """
"2025-07-13T03:00:00+02:00,84,2,2,2304,1,0,0,21.150000000000002,45.613823,11.487131,2,""[13-07-2025 03:00:00] GPS OK, uSD OK, """
"2025-07-13T03:30:00+02:00,85,2,2,2304,1,0,0,20.899999999999995,45.61414,11.48738,2,""[13-07-2025 03:30:00] GPS OK, uSD OK, """
"2025-07-13T04:00:00+02:00,86,2,2,2304,1,0,0,20.650000000000002,45.615498,11.487196,2,""[13-07-2025 04:00:00] GPS OK, uSD OK, """
"2025-07-13T04:30:00+02:00,87,2,2,2303,1,0,0,20.399999999999995,45.615143,11.487183,2,""[13-07-2025 04:30:00] GPS OK, uSD OK, """
"2025-07-13T05:00:00+02:00,88,2,2,2303,1,0,0,20.150000000000002,45.615376,11.4863,2,""[13-07-2025 05:00:00] GPS OK, uSD OK, """
"2025-07-13T05:30:00+02:00,89,2,2,2304,1,0,0,20.05,45.614063,11.486618,2,""[13-07-2025 05:30:00] GPS OK, uSD OK, """
"2025-07-13T06:00:00+02:00,90,2,2,2303,1,0,0,19.85,45.613857,11.487178,2,""[13-07-2025 06:00:00] GPS OK, uSD OK, """
"2025-07-13T06:30:00+02:00,91,2,2,2303,0,0,0,19.95,45.613823,11.487111,2,""[13-07-2025 06:30:00] GPS OK, uSD OK, """
"2025-07-13T07:00:00+02:00,92,2,2,2303,1,0,0,20.399999999999995,45.613792,11.48715,2,""[13-07-2025 07:00:00] GPS OK, uSD OK, """
"2025-07-13T07:30:00+02:00,93,2,2,2303,1,0,0,21.150000000000002,45.613728,11.48713,2,""[13-07-2025 07:30:00] GPS OK, uSD OK, """
"2025-07-13T08:00:00+02:00,94,3,3,2303,1,0,0,21.799999999999997,45.613876,11.48723,2,""[13-07-2025 08:00:00] GPS OK, uSD OK, """
"2025-07-13T08:30:00+02:00,95,3,3,2303,1,0,0,22.450000000000003,45.613922,11.487101,2,""[13-07-2025 08:30:00] GPS OK, uSD OK, """
"2025-07-13T09:00:00+02:00,96,3,3,2302,1,0,0,23.4,45.614002,11.487693,2,""[13-07-2025 09:00:00] GPS OK, uSD OK, """
"2025-07-13T09:30:00+02:00,97,3,4,2302,1,0,0,24.099999999999998,45.613834,11.487148,2,""[13-07-2025 09:30:00] GPS OK, uSD OK, """
"2025-07-13T10:00:00+02:00,98,4,4,2302,2,0,0,25.450000000000006,45.614151,11.487061,2,""[13-07-2025 10:00:00] GPS OK, uSD OK, """
"2025-07-13T10:30:00+02:00,99,5,4,2301,2,0,0,26.450000000000006,45.613888,11.486968,2,""[13-07-2025 10:30:00] GPS OK, uSD OK, """
"2025-07-13T11:00:00+02:00,100,5,5,2301,3,0,0,27.749999999999996,45.613724,11.486995,2,""[13-07-2025 11:00:00] GPS OK, uSD OK, """
"2025-07-13T11:30:00+02:00,101,6,6,2300,3,0,0,29.1,45.614037,11.487448,2,""[13-07-2025 11:30:00] GPS OK, uSD OK, """
"2025-07-13T12:00:00+02:00,102,6,7,2300,3,0,0,30.15,45.614033,11.487171,2,""[13-07-2025 12:00:00] GPS OK, uSD OK, """
"2025-07-13T12:30:00+02:00,103,7,7,2300,4,0,0,31.200000000000006,45.613792,11.487576,2,""[13-07-2025 12:30:00] GPS OK, uSD OK, """
"2025-07-13T13:00:00+02:00,104,8,8,2299,4,0,0,32.35,45.613995,11.487386,2,""[13-07-2025 13:00:00] GPS OK, uSD OK, """
"2025-07-13T13:30:00+02:00,105,9,9,2299,5,0,0,33.599999999999994,45.61396,11.487375,2,""[13-07-2025 13:30:00] GPS OK, uSD OK, """
"2025-07-13T14:00:00+02:00,106,10,10,2299,6,0,0,34.9,45.613903,11.48729,2,""[13-07-2025 14:00:00] GPS OK, uSD OK, """
"2025-07-13T14:30:00+02:00,107,10,11,2298,6,0,0,35.45,45.614082,11.487506,2,""[13-07-2025 14:30:00] GPS OK, uSD OK, """
"2025-07-13T15:00:00+02:00,108,7,8,2299,4,0,0,32.2,45.61375,11.48722,2,""[13-07-2025 15:00:00] GPS OK, uSD OK, """
"2025-07-13T15:30:00+02:00,109,5,5,2300,3,0,0,28.249999999999996,45.613731,11.48717,2,""[13-07-2025 15:30:00] GPS OK, uSD OK, """
